Agent ID,Renewal Status,Policy Discounts,Risk Score,Policy ID,High_Risk_Flag,Risk Category
AGT89587093,Not Renewed,40,31,POL60803243,0,Medium Risk
AGT75693992,Pending,19,41,POL32589913,0,Medium Risk
AGT05069510,Pending,26,74,POL98908747,1,High Risk
AGT21772764,Pending,6,90,POL37348106,1,High Risk
AGT49234566,Not Renewed,45,55,POL17461415,0,Medium Risk
AGT62659202,Pending,33,78,POL35439402,1,High Risk
AGT33614091,Pending,10,54,POL65459247,0,Medium Risk
AGT26580039,Not Renewed,41,72,POL15577075,1,High Risk
AGT02908138,Not Renewed,27,45,POL16364468,0,Medium Risk
AGT50674150,Not Renewed,8,64,POL22271139,0,High Risk
AGT58628205,Pending,47,73,POL36347723,1,High Risk
AGT47043352,Not Renewed,9,46,POL02555675,0,Medium Risk
AGT64161539,Pending,46,5,POL71161359,0,Low Risk
AGT01795658,Not Renewed,38,44,POL07908129,0,Medium Risk
AGT71113792,Pending,50,41,POL86004596,0,Medium Risk
AGT24384163,Pending,31,22,POL10256156,0,Low Risk
AGT07921690,Renewed,44,1,POL04120684,0,Low Risk
AGT99411848,Renewed,9,24,POL49354428,0,Low Risk
AGT89116884,Renewed,48,11,POL01038075,0,Low Risk
AGT93297798,Pending,49,49,POL89009482,0,Medium Risk
AGT14004218,Pending,13,99,POL11284148,1,High Risk
AGT87946067,Renewed,11,76,POL45105381,1,High Risk
AGT81291551,Renewed,5,28,POL33443696,0,Low Risk
AGT40396031,Pending,15,88,POL08895135,1,High Risk
AGT60829450,Not Renewed,41,6,POL32734237,0,Low Risk
AGT35469634,Pending,5,83,POL81131003,1,High Risk
AGT27317496,Renewed,14,40,POL01422170,0,Medium Risk
AGT56523368,Not Renewed,24,5,POL59246614,0,Low Risk
AGT95776312,Renewed,26,20,POL58855449,0,Low Risk
AGT48468503,Pending,8,10,POL22416756,0,Low Risk
AGT32960169,Not Renewed,49,57,POL49287251,0,Medium Risk
AGT26019405,Not Renewed,37,5,POL60414319,0,Low Risk
AGT71984455,Renewed,9,78,POL96005181,1,High Risk
AGT26135862,Renewed,46,72,POL42993604,1,High Risk
AGT30819284,Renewed,23,86,POL52918990,1,High Risk
AGT58796255,Not Renewed,0,60,POL67788128,0,Medium Risk
AGT70317768,Renewed,0,22,POL27592722,0,Low Risk
AGT77701190,Not Renewed,37,66,POL09895305,0,High Risk
AGT89061722,Renewed,40,93,POL01152460,1,High Risk
AGT87309632,Pending,37,57,POL60026692,0,Medium Risk
AGT16371626,Pending,12,83,POL97265632,1,High Risk
AGT03755637,Not Renewed,15,19,POL54521184,0,Low Risk
AGT21703082,Pending,42,96,POL85035096,1,High Risk
AGT58844271,Pending,39,20,POL58534980,0,Low Risk
AGT92040049,Pending,47,2,POL21695517,0,Low Risk
AGT38028616,Not Renewed,41,51,POL08961266,0,Medium Risk
AGT08982492,Not Renewed,19,40,POL58808782,0,Medium Risk
AGT59328408,Not Renewed,23,46,POL22950477,0,Medium Risk
AGT43031699,Not Renewed,2,31,POL26422191,0,Medium Risk
AGT91664244,Pending,10,82,POL70698520,1,High Risk
AGT96506265,Pending,45,57,POL40101568,0,Medium Risk
AGT78938970,Renewed,46,31,POL77060064,0,Medium Risk
AGT12364709,Pending,13,24,POL60601098,0,Low Risk
AGT23533748,Pending,2,7,POL64845458,0,Low Risk
AGT37812576,Not Renewed,17,98,POL51280703,1,High Risk
AGT80798952,Renewed,15,50,POL63634442,0,Medium Risk
AGT81699018,Not Renewed,26,6,POL39936507,0,Low Risk
AGT75242133,Pending,14,1,POL35608817,0,Low Risk
AGT89239142,Not Renewed,35,35,POL16035887,0,Medium Risk
AGT25801636,Not Renewed,45,37,POL64903447,0,Medium Risk
AGT42835681,Pending,34,88,POL60911272,1,High Risk
AGT20417521,Pending,4,28,POL34979754,0,Low Risk
AGT01874513,Renewed,34,95,POL45374585,1,High Risk
AGT30843064,Renewed,25,88,POL30061822,1,High Risk
AGT75652039,Not Renewed,47,85,POL63184474,1,High Risk
AGT44931270,Renewed,33,68,POL39701482,0,High Risk
AGT45818964,Pending,6,54,POL08698776,0,Medium Risk
AGT41526393,Renewed,14,59,POL10829873,0,Medium Risk
AGT84300141,Renewed,24,94,POL29507667,1,High Risk
AGT97739400,Not Renewed,32,32,POL30342672,0,Medium Risk
AGT20648707,Not Renewed,39,24,POL07362298,0,Low Risk
AGT65827923,Pending,35,61,POL35581923,0,High Risk
AGT43719737,Renewed,0,40,POL33615352,0,Medium Risk
AGT86719793,Renewed,48,3,POL43965992,0,Low Risk
AGT70091170,Renewed,35,43,POL54361849,0,Medium Risk
AGT87057003,Not Renewed,15,5,POL76891584,0,Low Risk
AGT93433918,Pending,50,39,POL72122375,0,Medium Risk
AGT59061701,Pending,43,2,POL26862449,0,Low Risk
AGT82410637,Pending,47,23,POL80050460,0,Low Risk
AGT91355120,Not Renewed,12,4,POL95455759,0,Low Risk
AGT12170561,Renewed,4,14,POL74008524,0,Low Risk
AGT49897385,Not Renewed,38,82,POL22378115,1,High Risk
AGT69060240,Pending,24,42,POL50050613,0,Medium Risk
AGT85186624,Pending,17,75,POL20039357,1,High Risk
AGT80351491,Pending,22,69,POL05161978,0,High Risk
AGT52083365,Not Renewed,28,42,POL76048134,0,Medium Risk
AGT23547629,Pending,48,64,POL40926349,0,High Risk
AGT75342542,Renewed,9,52,POL93795205,0,Medium Risk
AGT33849820,Renewed,19,60,POL42143112,0,Medium Risk
AGT22066615,Renewed,29,74,POL23253258,1,High Risk
AGT98600011,Renewed,43,28,POL69244007,0,Low Risk
AGT48057852,Not Renewed,46,57,POL09523049,0,Medium Risk
AGT79644238,Renewed,29,45,POL08784991,0,Medium Risk
AGT69147637,Pending,26,9,POL83435156,0,Low Risk
AGT20307195,Renewed,0,100,POL06641859,1,High Risk
AGT10851677,Pending,44,76,POL72479103,1,High Risk
AGT14974884,Not Renewed,40,8,POL33261817,0,Low Risk
AGT60542284,Not Renewed,44,73,POL93615411,1,High Risk
AGT07931991,Renewed,24,58,POL32140351,0,Medium Risk
AGT15597089,Pending,0,29,POL60639802,0,Low Risk
AGT13313620,Renewed,8,27,POL58013295,0,Low Risk
AGT73989640,Pending,27,11,POL15232453,0,Low Risk
AGT25184215,Renewed,44,95,POL83585187,1,High Risk
AGT86990078,Not Renewed,4,94,POL19323581,1,High Risk
AGT75200570,Renewed,10,98,POL79993699,1,High Risk
AGT12701623,Renewed,26,57,POL96685286,0,Medium Risk
AGT78219360,Not Renewed,40,86,POL19469435,1,High Risk
AGT67565116,Not Renewed,48,56,POL98638552,0,Medium Risk
AGT42006052,Pending,18,16,POL20853634,0,Low Risk
AGT60570339,Not Renewed,47,31,POL44752961,0,Medium Risk
AGT22553117,Pending,43,10,POL10009883,0,Low Risk
AGT20131074,Renewed,6,80,POL65725229,1,High Risk
AGT30426117,Not Renewed,40,79,POL58762954,1,High Risk
AGT15043343,Not Renewed,45,12,POL64720623,0,Low Risk
AGT49923863,Pending,8,15,POL91053914,0,Low Risk
AGT48960475,Pending,30,4,POL97796682,0,Low Risk
AGT91050057,Pending,0,63,POL25823193,0,High Risk
AGT70063438,Pending,4,98,POL34108237,1,High Risk
AGT64161899,Pending,4,93,POL44559582,1,High Risk
AGT99295467,Not Renewed,45,44,POL64544270,0,Medium Risk
AGT92587200,Not Renewed,29,26,POL11811289,0,Low Risk
AGT98686376,Pending,27,44,POL74728288,0,Medium Risk
AGT39657659,Not Renewed,21,14,POL25107234,0,Low Risk
AGT03458444,Pending,19,28,POL93944640,0,Low Risk
AGT98166061,Pending,48,63,POL36401097,0,High Risk
AGT18172997,Renewed,39,40,POL84566610,0,Medium Risk
AGT24045687,Not Renewed,28,7,POL48969594,0,Low Risk
AGT68335720,Not Renewed,30,22,POL59595706,0,Low Risk
AGT17752909,Pending,0,31,POL29803500,0,Medium Risk
AGT84895197,Renewed,23,46,POL33741751,0,Medium Risk
AGT53619682,Not Renewed,32,19,POL14316031,0,Low Risk
AGT70221624,Renewed,21,68,POL23643525,0,High Risk
AGT17532169,Pending,46,68,POL91500527,0,High Risk
AGT15390833,Renewed,21,66,POL01976477,0,High Risk
AGT28984898,Renewed,3,34,POL33335503,0,Medium Risk
AGT42365786,Pending,2,72,POL94646296,1,High Risk
AGT98188984,Not Renewed,13,15,POL40640329,0,Low Risk
AGT68420536,Not Renewed,18,64,POL42847651,0,High Risk
AGT35765719,Not Renewed,0,77,POL48921687,1,High Risk
AGT77763019,Renewed,43,71,POL20325759,1,High Risk
AGT80085884,Pending,22,9,POL30941821,0,Low Risk
AGT15772659,Not Renewed,24,57,POL70775475,0,Medium Risk
AGT98105088,Renewed,14,90,POL97721863,1,High Risk
AGT10421097,Pending,8,86,POL38116452,1,High Risk
AGT20451045,Not Renewed,50,13,POL61407113,0,Low Risk
AGT50072491,Pending,25,84,POL55272658,1,High Risk
AGT12449349,Not Renewed,9,97,POL01363904,1,High Risk
AGT89752007,Pending,29,55,POL15531962,0,Medium Risk
AGT35871597,Not Renewed,43,81,POL63430600,1,High Risk
AGT97345568,Not Renewed,38,73,POL69382278,1,High Risk
AGT29367205,Pending,37,26,POL06489280,0,Low Risk
AGT83178909,Renewed,23,88,POL91232159,1,High Risk
AGT71222720,Renewed,13,89,POL49351450,1,High Risk
AGT24512269,Renewed,13,28,POL37997689,0,Low Risk
AGT82610093,Pending,23,41,POL25139363,0,Medium Risk
AGT54442591,Not Renewed,15,56,POL73709176,0,Medium Risk
AGT66232305,Pending,31,98,POL25170126,1,High Risk
AGT06124756,Pending,23,36,POL38196708,0,Medium Risk
AGT86140451,Not Renewed,26,100,POL89451042,1,High Risk
AGT33490770,Pending,16,21,POL09189578,0,Low Risk
AGT44050452,Pending,3,40,POL51307192,0,Medium Risk
AGT73247449,Pending,4,60,POL42141695,0,Medium Risk
AGT38991482,Renewed,36,70,POL71458301,1,High Risk
AGT64513272,Renewed,7,31,POL17808570,0,Medium Risk
AGT52566156,Not Renewed,28,7,POL85663411,0,Low Risk
AGT53978198,Pending,9,34,POL58798123,0,Medium Risk
AGT84078348,Pending,49,54,POL39271824,0,Medium Risk
AGT88799130,Renewed,22,76,POL86622832,1,High Risk
AGT66787007,Renewed,11,15,POL50643269,0,Low Risk
AGT02095690,Renewed,27,3,POL13519466,0,Low Risk
AGT46080482,Pending,30,49,POL21820155,0,Medium Risk
AGT81833409,Pending,20,25,POL33832316,0,Low Risk
AGT59011578,Renewed,25,71,POL39297512,1,High Risk
AGT41083446,Pending,11,35,POL08734095,0,Medium Risk
AGT98164206,Renewed,2,19,POL63277455,0,Low Risk
AGT37949386,Not Renewed,23,47,POL79704196,0,Medium Risk
AGT36235940,Not Renewed,42,42,POL94737563,0,Medium Risk
AGT55604471,Not Renewed,38,76,POL07444317,1,High Risk
AGT63955671,Pending,45,72,POL48007083,1,High Risk
AGT44430109,Not Renewed,8,79,POL67715393,1,High Risk
AGT01704500,Not Renewed,45,53,POL70601305,0,Medium Risk
AGT36041543,Renewed,3,76,POL45280706,1,High Risk
AGT25099010,Renewed,33,74,POL22858712,1,High Risk
AGT51094256,Not Renewed,14,61,POL06601160,0,High Risk
AGT10058722,Not Renewed,42,42,POL65862653,0,Medium Risk
AGT12875907,Not Renewed,43,71,POL55809193,1,High Risk
AGT00869194,Not Renewed,45,64,POL05586650,0,High Risk
AGT81097440,Pending,3,99,POL06449689,1,High Risk
AGT68996981,Not Renewed,13,76,POL02911863,1,High Risk
AGT93143244,Pending,0,63,POL12199855,0,High Risk
AGT58337991,Renewed,25,64,POL81043217,0,High Risk
AGT93768989,Renewed,10,44,POL42443004,0,Medium Risk
AGT04259876,Renewed,42,94,POL75410004,1,High Risk
AGT57022960,Pending,9,5,POL88177917,0,Low Risk
AGT20349725,Not Renewed,35,11,POL38045222,0,Low Risk
AGT30659299,Renewed,17,97,POL17289574,1,High Risk
AGT30695236,Not Renewed,10,90,POL16627282,1,High Risk
AGT89701892,Renewed,43,16,POL30234855,0,Low Risk
AGT42941114,Not Renewed,25,35,POL51511488,0,Medium Risk
AGT58014194,Renewed,14,37,POL18035375,0,Medium Risk
AGT24321196,Renewed,49,71,POL81196491,1,High Risk
AGT35256591,Pending,2,25,POL11133444,0,Low Risk
AGT35352612,Renewed,30,2,POL91660793,0,Low Risk
AGT97861774,Pending,22,60,POL22639534,0,Medium Risk
AGT53770920,Renewed,41,11,POL02457698,0,Low Risk
AGT35808987,Pending,13,47,POL65310322,0,Medium Risk
AGT53114505,Not Renewed,32,80,POL55078458,1,High Risk
AGT10674280,Pending,8,72,POL52520227,1,High Risk
AGT38710899,Pending,12,79,POL00505335,1,High Risk
AGT07346744,Renewed,9,90,POL06459198,1,High Risk
AGT01603414,Not Renewed,8,92,POL07698492,1,High Risk
AGT29562370,Renewed,34,19,POL79929053,0,Low Risk
AGT02539638,Pending,37,78,POL12356640,1,High Risk
AGT81580993,Not Renewed,41,81,POL41657581,1,High Risk
AGT13921620,Not Renewed,20,61,POL25712825,0,High Risk
AGT60720163,Pending,7,91,POL23715386,1,High Risk
AGT63122958,Pending,48,49,POL67483768,0,Medium Risk
AGT60685299,Not Renewed,19,29,POL63827788,0,Low Risk
AGT08551281,Pending,2,58,POL91203477,0,Medium Risk
AGT29527244,Renewed,23,66,POL17206182,0,High Risk
AGT71628225,Pending,29,44,POL76262312,0,Medium Risk
AGT50902924,Pending,2,23,POL63265267,0,Low Risk
AGT09134172,Not Renewed,33,66,POL29024023,0,High Risk
AGT36063424,Renewed,30,68,POL90886331,0,High Risk
AGT07948188,Not Renewed,1,33,POL13020656,0,Medium Risk
AGT41487904,Pending,47,69,POL68947456,0,High Risk
AGT46486235,Not Renewed,42,3,POL09863173,0,Low Risk
AGT61965198,Pending,37,22,POL55879512,0,Low Risk
AGT85406253,Pending,30,6,POL68642735,0,Low Risk
AGT60941377,Pending,1,31,POL21037043,0,Medium Risk
AGT89926131,Not Renewed,0,97,POL25631558,1,High Risk
AGT41136802,Pending,2,52,POL55941578,0,Medium Risk
AGT12139850,Not Renewed,21,55,POL12089823,0,Medium Risk
AGT90539854,Pending,19,79,POL31589660,1,High Risk
AGT04997394,Pending,9,51,POL18535742,0,Medium Risk
AGT53005775,Renewed,33,59,POL11298880,0,Medium Risk
AGT69281001,Pending,10,85,POL27861397,1,High Risk
AGT32963960,Not Renewed,24,75,POL36885821,1,High Risk
AGT65069263,Not Renewed,6,57,POL05417793,0,Medium Risk
AGT67678944,Renewed,14,33,POL54459099,0,Medium Risk
AGT90973904,Pending,48,54,POL25370845,0,Medium Risk
AGT89916352,Pending,39,44,POL78045083,0,Medium Risk
AGT52156406,Renewed,34,6,POL42954046,0,Low Risk
AGT31570138,Pending,19,69,POL70904560,0,High Risk
AGT14364172,Not Renewed,5,1,POL09768718,0,Low Risk
AGT10161378,Not Renewed,0,1,POL60092587,0,Low Risk
AGT61666262,Pending,7,39,POL06598618,0,Medium Risk
AGT37099504,Pending,47,33,POL19532067,0,Medium Risk
AGT36089241,Not Renewed,1,13,POL13762609,0,Low Risk
AGT98711804,Renewed,44,31,POL52170033,0,Medium Risk
AGT35188591,Renewed,17,33,POL51442309,0,Medium Risk
AGT28400837,Not Renewed,22,64,POL18608877,0,High Risk
AGT49598585,Renewed,30,40,POL52685173,0,Medium Risk
AGT10424473,Not Renewed,40,76,POL65542837,1,High Risk
AGT65385340,Pending,26,10,POL73324138,0,Low Risk
AGT88900124,Renewed,0,36,POL72790503,0,Medium Risk
AGT69370822,Renewed,46,23,POL40780635,0,Low Risk
AGT65654717,Not Renewed,48,16,POL18093390,0,Low Risk
AGT21321674,Not Renewed,5,72,POL29299369,1,High Risk
AGT80651448,Not Renewed,39,5,POL46449389,0,Low Risk
AGT38943732,Renewed,4,72,POL16254654,1,High Risk
AGT39828323,Pending,18,11,POL90777171,0,Low Risk
AGT99069850,Pending,31,19,POL35998506,0,Low Risk
AGT09679111,Renewed,20,48,POL94198861,0,Medium Risk
AGT19773419,Not Renewed,5,74,POL37962495,1,High Risk
AGT49501909,Not Renewed,1,66,POL91554199,0,High Risk
AGT37121249,Not Renewed,1,14,POL46427278,0,Low Risk
AGT53453463,Pending,30,18,POL20825981,0,Low Risk
AGT49144875,Not Renewed,13,91,POL29892816,1,High Risk
AGT70529972,Renewed,44,19,POL12935594,0,Low Risk
AGT49492232,Renewed,10,42,POL60770959,0,Medium Risk
AGT98782739,Renewed,0,98,POL65991604,1,High Risk
AGT22904309,Renewed,37,16,POL99912141,0,Low Risk
AGT65234583,Not Renewed,28,98,POL33388431,1,High Risk
AGT29989660,Not Renewed,10,91,POL83559583,1,High Risk
AGT56596726,Renewed,24,89,POL48812002,1,High Risk
AGT43790702,Renewed,18,41,POL64674789,0,Medium Risk
AGT63075660,Pending,28,46,POL97443175,0,Medium Risk
AGT68575311,Not Renewed,41,84,POL49903606,1,High Risk
AGT74535438,Pending,33,10,POL80184579,0,Low Risk
AGT52661704,Pending,11,85,POL36142159,1,High Risk
AGT71747392,Not Renewed,19,42,POL95381092,0,Medium Risk
AGT65276164,Pending,50,4,POL68888844,0,Low Risk
AGT04210625,Not Renewed,19,91,POL85106188,1,High Risk
AGT20783328,Not Renewed,30,71,POL89047007,1,High Risk
AGT62130568,Not Renewed,2,65,POL40954269,0,High Risk
AGT40820862,Not Renewed,35,90,POL11388203,1,High Risk
AGT16911930,Renewed,24,87,POL43290092,1,High Risk
AGT62858166,Not Renewed,49,44,POL67383698,0,Medium Risk
AGT59154448,Pending,24,69,POL45795232,0,High Risk
AGT24962110,Renewed,20,40,POL33244868,0,Medium Risk
AGT52795756,Not Renewed,20,66,POL47746919,0,High Risk
AGT98890277,Pending,34,20,POL39299681,0,Low Risk
AGT42725396,Renewed,28,71,POL25465013,1,High Risk
AGT74612467,Renewed,36,20,POL75659154,0,Low Risk
AGT92319553,Not Renewed,7,65,POL67451011,0,High Risk
AGT19679076,Not Renewed,2,10,POL57397238,0,Low Risk
AGT18164515,Renewed,42,55,POL95908586,0,Medium Risk
AGT02686699,Renewed,37,79,POL69274209,1,High Risk
AGT31396792,Renewed,43,40,POL54674373,0,Medium Risk
AGT17797334,Pending,11,3,POL58108694,0,Low Risk
AGT88386094,Pending,0,59,POL63542337,0,Medium Risk
AGT54576512,Not Renewed,23,76,POL30499231,1,High Risk
AGT00212249,Pending,28,52,POL96504333,0,Medium Risk
AGT82604158,Not Renewed,7,56,POL66279716,0,Medium Risk
AGT42246881,Pending,48,39,POL23728678,0,Medium Risk
AGT41876357,Renewed,50,73,POL22939272,1,High Risk
AGT59460597,Pending,30,15,POL90938074,0,Low Risk
AGT06306594,Pending,17,42,POL14002864,0,Medium Risk
AGT24028790,Not Renewed,11,85,POL56373098,1,High Risk
AGT39135024,Not Renewed,44,61,POL13181261,0,High Risk
AGT21629967,Renewed,29,4,POL93099683,0,Low Risk
AGT74529653,Renewed,40,66,POL61024790,0,High Risk
AGT13134944,Renewed,47,48,POL73676395,0,Medium Risk
AGT73990710,Pending,18,66,POL82553451,0,High Risk
AGT80715603,Not Renewed,25,20,POL60362943,0,Low Risk
AGT78719121,Not Renewed,17,96,POL91111316,1,High Risk
AGT93675725,Not Renewed,19,93,POL35399559,1,High Risk
AGT59841015,Not Renewed,31,83,POL33853949,1,High Risk
AGT76190003,Pending,42,16,POL70419372,0,Low Risk
AGT34969950,Not Renewed,21,86,POL79279066,1,High Risk
AGT60428869,Pending,48,86,POL09652123,1,High Risk
AGT03012517,Pending,40,62,POL79106490,0,High Risk
AGT31859382,Pending,14,65,POL11486850,0,High Risk
AGT17016347,Not Renewed,2,13,POL34147644,0,Low Risk
AGT87924283,Renewed,40,43,POL40501631,0,Medium Risk
AGT77100458,Not Renewed,24,94,POL02303520,1,High Risk
AGT97102976,Renewed,4,1,POL52768424,0,Low Risk
AGT11216518,Renewed,48,60,POL01471307,0,Medium Risk
AGT37204401,Not Renewed,10,19,POL54130737,0,Low Risk
AGT07403772,Renewed,24,35,POL39140809,0,Medium Risk
AGT25850868,Not Renewed,25,96,POL06464463,1,High Risk
AGT19383790,Renewed,24,91,POL89541243,1,High Risk
AGT39263140,Renewed,49,86,POL72775296,1,High Risk
AGT59705268,Not Renewed,9,56,POL54950027,0,Medium Risk
AGT84922970,Renewed,39,79,POL18911060,1,High Risk
AGT11210439,Renewed,50,60,POL48214691,0,Medium Risk
AGT67549517,Pending,14,66,POL09783846,0,High Risk
AGT31656399,Not Renewed,48,70,POL94937025,1,High Risk
AGT64245787,Renewed,31,72,POL49819394,1,High Risk
AGT44712112,Not Renewed,18,6,POL00348397,0,Low Risk
AGT28078319,Pending,33,56,POL39660520,0,Medium Risk
AGT70288312,Not Renewed,31,77,POL12428570,1,High Risk
AGT64837076,Not Renewed,4,95,POL17396373,1,High Risk
AGT81331636,Renewed,2,35,POL71741246,0,Medium Risk
AGT10997016,Not Renewed,47,68,POL68123659,0,High Risk
AGT71113749,Pending,15,100,POL99953034,1,High Risk
AGT26423163,Not Renewed,9,46,POL98348434,0,Medium Risk
AGT49569021,Pending,38,98,POL65126942,1,High Risk
AGT02438431,Not Renewed,18,12,POL40430147,0,Low Risk
AGT80997275,Renewed,39,16,POL04548210,0,Low Risk
AGT15829160,Renewed,22,62,POL90584478,0,High Risk
AGT87700807,Pending,47,37,POL09746785,0,Medium Risk
AGT86100349,Renewed,13,87,POL46452646,1,High Risk
AGT82751415,Renewed,21,55,POL64116872,0,Medium Risk
AGT43398829,Pending,34,61,POL63437599,0,High Risk
AGT26251970,Renewed,12,96,POL09309739,1,High Risk
AGT05951054,Renewed,44,8,POL12714870,0,Low Risk
AGT22449930,Renewed,45,36,POL64283889,0,Medium Risk
AGT04645492,Not Renewed,17,7,POL40696395,0,Low Risk
AGT01485162,Renewed,33,58,POL74216841,0,Medium Risk
AGT57385162,Renewed,28,15,POL25899154,0,Low Risk
AGT56650266,Not Renewed,25,55,POL56002531,0,Medium Risk
AGT76232332,Renewed,6,25,POL28874062,0,Low Risk
AGT12536380,Not Renewed,44,26,POL08466127,0,Low Risk
AGT48459678,Pending,23,51,POL55324239,0,Medium Risk
AGT86148713,Pending,5,59,POL15347898,0,Medium Risk
AGT24375185,Renewed,16,78,POL67417156,1,High Risk
AGT46778785,Renewed,3,70,POL84231010,1,High Risk
AGT06449774,Renewed,50,16,POL24855714,0,Low Risk
AGT15898830,Not Renewed,24,6,POL68375690,0,Low Risk
AGT28190372,Not Renewed,21,34,POL57863591,0,Medium Risk
AGT00600072,Pending,42,8,POL72310248,0,Low Risk
AGT04858995,Pending,37,76,POL40755792,1,High Risk
AGT63264383,Renewed,1,94,POL63897899,1,High Risk
AGT59515807,Renewed,46,63,POL79704947,0,High Risk
AGT76694657,Renewed,47,41,POL27219888,0,Medium Risk
AGT52389293,Pending,39,44,POL30351443,0,Medium Risk
AGT21637706,Not Renewed,35,90,POL16461308,1,High Risk
AGT93053239,Renewed,12,19,POL03121184,0,Low Risk
AGT88939164,Renewed,10,79,POL25712135,1,High Risk
AGT30916163,Renewed,23,18,POL75183965,0,Low Risk
AGT94269427,Renewed,50,80,POL35280348,1,High Risk
AGT94291648,Pending,32,85,POL81060207,1,High Risk
AGT48637957,Not Renewed,11,34,POL82542747,0,Medium Risk
AGT12777777,Not Renewed,15,1,POL48887650,0,Low Risk
AGT13261188,Pending,37,92,POL14157474,1,High Risk
AGT77596851,Pending,47,23,POL18172918,0,Low Risk
AGT54920010,Renewed,44,5,POL99817489,0,Low Risk
AGT33912142,Pending,11,82,POL11303623,1,High Risk
AGT65687133,Pending,31,42,POL15880317,0,Medium Risk
AGT32478887,Not Renewed,23,6,POL87220514,0,Low Risk
AGT82658500,Pending,5,45,POL27502535,0,Medium Risk
AGT90014191,Pending,21,47,POL78352626,0,Medium Risk
AGT46904808,Not Renewed,16,71,POL60480382,1,High Risk
AGT95858668,Renewed,36,36,POL11423275,0,Medium Risk
AGT11611615,Not Renewed,1,16,POL21502536,0,Low Risk
AGT38559920,Renewed,4,53,POL88741326,0,Medium Risk
AGT37579812,Renewed,43,52,POL23048183,0,Medium Risk
AGT83487327,Pending,31,24,POL87187767,0,Low Risk
AGT46274679,Pending,33,67,POL20686006,0,High Risk
AGT87335835,Renewed,50,55,POL89253663,0,Medium Risk
AGT54450282,Pending,7,61,POL61867449,0,High Risk
AGT74479834,Pending,19,72,POL57681580,1,High Risk
AGT70568957,Not Renewed,34,78,POL08922259,1,High Risk
AGT63481168,Not Renewed,13,38,POL78101894,0,Medium Risk
AGT37722516,Renewed,22,20,POL14245598,0,Low Risk
AGT05018695,Not Renewed,30,99,POL31194577,1,High Risk
AGT46480364,Renewed,6,83,POL74756717,1,High Risk
AGT49000490,Not Renewed,37,42,POL39487176,0,Medium Risk
AGT82651683,Not Renewed,5,63,POL85944273,0,High Risk
AGT09566766,Pending,8,7,POL70876228,0,Low Risk
AGT85093912,Pending,38,74,POL72056803,1,High Risk
AGT66005978,Renewed,28,41,POL22646973,0,Medium Risk
AGT26700727,Not Renewed,40,96,POL84679651,1,High Risk
AGT31615555,Pending,11,90,POL63927157,1,High Risk
